acceptability_1;confidence_1;distress_1;acceptability_2;confidence_2;distress_2;acceptability_3;confidence_3;distress_3;acceptability_4;confidence_4;distress_4;acceptability_5;confidence_5;distress_5;acceptability_6;confidence_6;distress_6;acceptability_7;confidence_7;distress_7;scenarios_order;condition;1_oxford_1;1_oxford_2;1_oxford_3;1_oxford_4;1_oxford_5;1_oxford_6;1_oxford_7;1_oxford_8;1_oxford_9;oxford_order;age;gender;country;covid;openness;conscientiousness;extraversion;agreeableness;neuroticism;timestamp
100;69;100;77;64;100;0;83;100;100;100;100;100;100;100;100;24;100;-999;-999;-999;413526;4;6;6;6;7;7;6;3;5;4;682143975;22;1;11;3;;;;;;11/05/2020 14:57
1;100;73;0;100;0;65;35;100;0;79;100;0;100;0;100;100;67;-999;-999;-999;634215;2;6;1;1;2;4;7;4;7;5;659143287;22;2;11;-999;;;;;;11/05/2020 14:57
60;48;85;24;45;43;95;77;67;72;48;65;67;50;69;-999;-999;-999;49;60;100;745312;1;5;4;6;2;6;3;3;3;5;319856742;27;1;11;-999;;;;;;11/05/2020 14:58
1;100;100;0;100;9;100;100;9;0;100;75;100;100;7;52;24;99;-999;-999;-999;643521;2;6;7;7;7;7;6;6;6;4;251634879;45;1;11;-999;;;;;;11/05/2020 14:58
82;35;100;20;62;62;23;72;62;83;77;92;83;84;89;80;27;100;-999;-999;-999;521346;4;3;6;3;5;3;2;2;5;3;286951347;60;1;11;3;;;;;;11/05/2020 14:58
71;79;100;100;100;0;61;100;25;73;64;79;82;88;83;-999;-999;-999;0;81;0;132547;3;3;5;3;6;3;3;7;4;5;879645213;21;2;11;-999;29;30;31;26;25;11/05/2020 14:58
100;89;39;0;100;0;100;100;0;0;100;0;0;100;0;-999;-999;-999;100;87;16;715423;1;6;4;3;1;3;6;6;5;7;584712936;24;2;11;-999;;;;;;11/05/2020 14:59
100;100;96;0;97;98;100;100;100;87;100;98;0;100;99;99;97;100;-999;-999;-999;341526;4;7;1;4;4;1;1;4;7;7;293687514;48;2;11;-999;;;;;;11/05/2020 14:59
2;97;100;17;73;2;100;100;27;100;100;99;72;96;98;99;99;99;-999;-999;-999;643125;2;4;2;4;7;2;1;3;1;5;859317462;46;1;11;-999;;;;;;11/05/2020 14:59
19;39;76;100;100;51;70;87;51;29;77;67;0;50;66;-999;-999;-999;0;100;99;713542;1;2;1;7;5;5;2;1;1;2;734598162;39;2;11;-999;;;;;;11/05/2020 14:59
57;33;100;20;71;71;75;61;100;86;85;87;31;19;100;76;26;100;-999;-999;-999;635142;2;5;4;2;6;4;2;3;1;2;817534962;23;1;11;-999;39;24;27;33;33;11/05/2020 14:59
16;81;82;19;78;100;0;100;100;0;100;100;0;78;31;100;19;100;-999;-999;-999;534216;4;1;1;1;1;1;5;5;5;6;826749153;31;2;11;3;31;38;26;32;16;11/05/2020 14:59
74;26;100;22;61;72;100;90;23;71;33;100;23;58;100;31;54;100;-999;-999;-999;625314;2;6;1;6;3;7;1;1;1;5;598361427;46;1;11;-999;;;;;;11/05/2020 15:00
99;99;96;100;100;97;3;100;95;100;100;5;4;98;2;100;98;98;-999;-999;-999;615423;2;7;4;7;7;4;1;1;1;1;167958234;54;1;11;-999;;;;;;11/05/2020 15:00
78;72;100;4;89;58;56;41;65;100;100;58;16;62;43;100;100;88;-999;-999;-999;123546;4;7;1;7;7;6;2;1;1;1;638147925;59;2;11;-999;39;33;32;35;17;11/05/2020 15:01
36;42;71;29;64;56;37;84;76;77;77;69;1;100;60;74;65;66;-999;-999;-999;523416;4;6;5;3;2;3;5;4;5;5;468921735;51;2;11;-999;;;;;;11/05/2020 15:01
11;73;100;59;37;73;91;91;7;79;36;100;67;32;100;86;66;100;-999;-999;-999;325146;4;7;6;2;6;7;2;5;6;3;975681342;27;1;11;-999;;;;;;11/05/2020 15:01
0;86;100;23;68;100;100;83;100;100;100;100;0;80;71;-999;-999;-999;0;100;100;235417;3;1;2;2;5;2;1;5;1;1;753941268;25;1;11;2;;;;;;11/05/2020 15:03
34;34;100;29;63;100;57;84;100;59;59;90;87;100;100;49;93;100;-999;-999;-999;352416;4;4;2;4;2;3;2;1;1;2;381462795;34;1;11;-999;41;31;23;27;27;11/05/2020 15:03
0;46;100;0;48;100;100;100;100;0;0;47;0;48;100;-999;-999;-999;0;0;100;725143;1;4;7;7;2;6;1;1;2;2;318925764;22;1;11;2;;;;;;11/05/2020 15:03
47;36;100;100;75;84;100;100;77;100;100;46;35;34;100;64;0;100;-999;-999;-999;634215;2;5;6;5;7;4;2;6;4;3;347892165;20;1;56;3;;;;;;11/05/2020 15:04
98;96;95;97;96;97;100;100;0;100;99;100;0;100;0;1;97;97;-999;-999;-999;452316;4;1;1;4;5;2;2;5;1;2;479563281;44;1;11;3;;;;;;11/05/2020 15:04
0;98;100;95;74;99;0;97;71;86;88;100;18;85;88;-999;-999;-999;18;80;84;231547;3;6;3;5;3;4;2;2;3;3;758236149;31;1;11;3;;;;;;11/05/2020 15:05
0;100;70;0;100;23;0;59;67;74;2;100;0;100;0;100;49;100;-999;-999;-999;315426;4;3;5;6;2;5;1;1;1;4;942568317;28;2;11;-999;;;;;;11/05/2020 15:05
100;48;100;0;100;0;100;100;100;100;100;100;0;100;0;100;100;100;-999;-999;-999;431256;4;2;4;4;5;2;6;4;5;2;728594631;51;2;11;-999;;;;;;11/05/2020 15:05
11;87;100;100;95;0;75;62;100;49;100;77;100;100;14;-999;-999;-999;11;100;35;543127;3;4;5;7;6;7;1;2;2;1;267185349;19;1;11;-999;36;23;33;34;29;11/05/2020 15:06
100;54;100;100;100;100;100;100;36;18;53;100;39;62;82;32;73;100;-999;-999;-999;612354;2;2;2;5;5;5;2;5;3;6;794316285;23;2;11;3;;;;;;11/05/2020 15:06
26;100;55;72;100;40;73;100;78;100;100;98;73;100;71;-999;-999;-999;55;100;100;715243;1;6;4;7;7;5;5;4;4;3;569873421;32;1;11;-999;;;;;;11/05/2020 15:06
48;24;93;25;45;85;75;28;100;77;89;89;0;87;20;-999;-999;-999;0;37;67;754213;1;4;4;7;4;5;1;2;1;1;861374952;41;1;11;3;;;;;;11/05/2020 15:06
96;100;66;100;18;85;7;15;81;78;81;99;76;20;96;93;74;99;-999;-999;-999;614235;2;7;5;4;4;4;6;6;5;6;163592874;37;4;44;3;;;;;;11/05/2020 15:06
100;100;100;100;100;82;82;73;81;21;81;100;91;87;81;-999;-999;-999;0;100;100;132547;3;5;7;4;7;7;3;5;5;3;934168275;21;2;56;3;;;;;;11/05/2020 15:07
100;64;100;0;84;64;40;41;100;17;27;100;24;66;37;100;100;100;-999;-999;-999;634251;2;4;7;4;3;1;6;2;7;4;146873592;21;1;11;3;40;31;27;27;28;11/05/2020 15:07
0;44;100;100;100;2;100;100;0;100;96;100;0;36;100;-999;-999;-999;0;52;100;743215;1;7;7;7;7;4;1;4;2;1;765891342;21;1;11;-999;;;;;;11/05/2020 15:07
84;84;69;1;100;0;2;100;98;100;100;21;0;82;1;-999;-999;-999;0;100;100;735412;1;4;5;5;7;1;3;1;7;5;613498275;19;1;11;-999;;;;;;11/05/2020 15:07
75;27;72;63;30;76;21;63;77;24;68;34;60;61;62;13;50;100;-999;-999;-999;635241;2;3;1;3;5;3;2;1;3;5;296581743;31;2;11;-999;;;;;;11/05/2020 15:07
0;58;100;100;64;100;100;100;100;100;100;100;0;100;100;100;100;100;-999;-999;-999;142356;4;7;5;1;1;4;1;4;1;5;124739568;39;1;11;-999;;;;;;11/05/2020 15:07
83;86;100;84;85;80;71;80;81;15;80;64;19;100;76;91;90;100;-999;-999;-999;451236;4;1;3;2;3;3;5;3;5;5;428715396;43;2;11;3;;;;;;11/05/2020 15:08
0;100;100;0;88;11;100;100;100;100;100;99;0;100;0;100;100;100;-999;-999;-999;634125;2;1;1;1;5;1;4;5;4;5;683572194;44;1;11;-999;;;;;;11/05/2020 15:08
53;52;88;24;49;85;31;74;31;85;54;85;20;97;20;-999;-999;-999;52;26;95;234517;3;2;2;2;3;2;3;5;4;3;749682513;44;1;11;-999;;;;;;11/05/2020 15:08
33;71;100;23;84;58;100;100;63;100;100;100;25;49;100;-999;-999;-999;0;77;100;134257;3;6;6;7;1;4;1;4;5;3;631824579;25;1;11;-999;;;;;;11/05/2020 15:08
0;100;0;100;51;100;94;100;80;100;100;0;100;100;100;0;47;100;-999;-999;-999;635142;2;4;4;1;1;4;1;4;1;1;852961473;22;2;56;3;;;;;;11/05/2020 15:08
18;72;91;33;24;90;0;82;100;70;18;98;31;69;100;79;5;100;-999;-999;-999;124356;4;1;1;6;1;6;1;2;2;1;275189643;31;2;11;3;;;;;;11/05/2020 15:08
14;72;56;100;100;84;59;36;100;63;35;71;13;83;25;76;38;52;-999;-999;-999;523146;4;6;1;1;2;2;3;2;5;5;452971683;56;1;11;2;36;26;33;30;30;11/05/2020 15:08
0;77;100;100;100;75;100;73;100;22;78;0;70;0;100;-999;-999;-999;0;100;100;231547;3;1;1;5;1;2;2;6;3;6;547298136;45;1;11;3;;;;;;11/05/2020 15:10
33;38;70;53;15;100;87;86;74;71;70;80;62;27;100;87;36;100;-999;-999;-999;632415;2;4;6;7;6;5;5;5;5;4;937518462;17;1;11;3;;;;;;11/05/2020 15:10
0;100;100;100;100;0;100;100;0;100;100;100;0;100;0;100;100;100;-999;-999;-999;534126;4;7;7;7;7;7;7;7;7;7;473921586;37;2;44;-999;;;;;;11/05/2020 15:10
47;47;100;100;100;100;82;100;100;100;100;100;0;100;100;100;100;100;-999;-999;-999;132456;4;7;4;7;6;6;1;2;1;5;971345826;39;2;11;-999;;;;;;11/05/2020 15:10
65;65;100;0;72;74;100;100;76;0;100;100;0;100;68;53;74;100;-999;-999;-999;654123;2;1;1;1;1;5;1;1;1;1;528174396;60;1;11;-999;;;;;;11/05/2020 15:10
33;34;85;55;15;68;56;55;59;80;79;80;1;95;9;53;41;97;-999;-999;-999;651423;2;1;2;2;2;4;2;2;1;2;571926348;55;1;11;-999;;;;;;11/05/2020 15:11
23;87;31;26;79;49;72;100;84;23;100;99;14;100;24;98;100;100;-999;-999;-999;521436;4;3;7;1;2;2;2;4;1;7;712584396;17;1;11;-999;;;;;;11/05/2020 15:11
72;61;100;0;100;0;100;100;69;85;69;76;0;100;0;-999;-999;-999;66;0;100;721543;1;2;5;1;1;4;3;6;6;5;157426893;21;2;11;-999;;;;;;11/05/2020 15:12
59;0;85;89;92;17;92;90;18;89;29;82;75;87;100;-999;-999;-999;36;0;89;735412;1;2;1;4;5;7;2;1;2;6;928415673;30;1;11;3;;;;;;11/05/2020 15:13
0;100;22;0;100;0;100;100;81;100;100;100;42;100;100;-999;-999;-999;0;100;100;314257;3;6;5;4;6;7;2;7;4;2;413782596;35;2;11;-999;;;;;;11/05/2020 15:13
67;24;100;78;22;100;100;100;100;100;100;100;96;84;100;-999;-999;-999;20;0;100;214537;3;1;4;1;6;4;2;1;1;1;981346257;20;2;56;-999;;;;;;11/05/2020 15:13
20;71;26;21;74;23;75;28;75;91;82;66;71;69;65;0;100;100;-999;-999;-999;653241;2;5;4;7;5;7;3;5;3;2;985342716;25;2;11;3;;;;;;11/05/2020 15:13
7;63;92;5;63;20;32;65;41;62;46;98;41;60;98;20;53;100;-999;-999;-999;231456;4;4;5;5;4;5;3;5;1;1;594163278;56;2;11;3;;;;;;11/05/2020 15:13
61;60;100;72;60;61;100;100;78;69;69;100;74;73;100;-999;-999;-999;0;73;100;734521;1;6;3;3;2;3;3;5;1;3;836197254;39;1;11;-999;;;;;;11/05/2020 15:13
14;100;32;40;100;26;13;100;14;29;100;82;7;100;5;-999;-999;-999;13;100;67;135427;3;1;4;2;3;2;5;2;3;5;832951647;29;2;11;3;;;;;;11/05/2020 15:14
29;0;100;100;100;0;76;79;65;100;80;59;0;100;0;16;76;100;-999;-999;-999;625341;2;7;1;6;1;6;1;4;2;3;482397516;24;2;11;-999;;;;;;11/05/2020 15:15
0;24;100;0;23;69;100;100;76;100;100;100;0;79;80;100;76;100;-999;-999;-999;614523;2;1;5;6;4;5;1;2;3;5;586194723;49;1;11;-999;;;;;;11/05/2020 15:15
0;100;0;0;100;0;0;100;0;100;100;0;0;100;0;100;100;100;-999;-999;-999;135246;4;1;7;7;7;7;1;7;1;1;453976182;40;2;11;-999;;;;;;11/05/2020 15:16
70;38;100;59;36;100;100;100;26;100;100;100;100;64;84;100;94;100;-999;-999;-999;245136;4;5;6;3;4;3;3;3;1;5;473685291;45;1;11;-999;;;;;;11/05/2020 15:17
19;76;100;22;70;78;85;73;100;100;79;100;27;60;100;100;72;100;-999;-999;-999;643152;2;5;6;3;7;4;4;1;1;4;814562937;56;1;11;-999;;;;;;11/05/2020 15:17
23;29;67;58;56;73;100;100;37;54;53;70;3;30;66;-999;-999;-999;69;60;100;415327;3;2;3;5;5;4;4;4;5;4;948752136;37;1;11;-999;;;;;;11/05/2020 15:17
86;67;100;0;66;100;100;100;100;100;25;100;9;72;100;-999;-999;-999;99;99;100;721534;1;5;4;5;5;4;4;6;1;4;364217598;58;2;11;-999;;;;;;11/05/2020 15:18
6;100;64;4;100;78;100;100;0;100;100;100;99;100;72;63;67;100;-999;-999;-999;635412;2;2;1;2;5;5;2;7;1;3;647153298;26;2;11;2;;;;;;11/05/2020 15:18
2;100;0;0;100;0;100;100;0;100;100;0;1;100;0;100;99;67;-999;-999;-999;614352;2;1;2;4;4;4;1;1;4;4;318247659;55;1;11;3;;;;;;11/05/2020 15:18
100;75;52;78;26;78;100;100;8;100;100;22;0;100;51;100;73;74;-999;-999;-999;651243;2;4;4;7;4;5;1;4;7;4;764329185;46;1;11;-999;;;;;;11/05/2020 15:18
58;58;100;65;41;78;7;64;56;100;100;61;66;64;66;66;83;100;-999;-999;-999;641532;2;2;2;5;4;3;5;1;5;5;253147968;25;1;11;3;44;38;20;30;21;11/05/2020 15:18
100;1;95;100;100;0;0;50;100;100;100;100;100;100;100;100;0;100;-999;-999;-999;142356;4;5;1;7;5;3;1;5;1;4;653421879;24;2;11;-999;;;;;;11/05/2020 15:19
63;49;100;78;50;51;100;100;52;100;100;71;49;50;100;100;68;100;-999;-999;-999;342156;4;6;4;7;6;6;6;4;4;5;367925814;36;1;11;-999;;;;;;11/05/2020 15:19
33;38;100;32;31;81;81;77;38;91;68;70;11;93;22;-999;-999;-999;23;33;100;723145;1;2;5;6;3;5;6;2;6;5;492837615;20;1;11;-999;36;26;27;35;32;11/05/2020 15:19
25;74;17;0;100;73;78;92;60;100;81;81;89;100;8;-999;-999;-999;33;39;100;735421;1;6;6;4;2;6;4;3;1;3;968574123;21;2;11;-999;;;;;;11/05/2020 15:19
97;97;97;95;100;0;96;96;97;97;95;96;3;96;26;-999;-999;-999;1;95;95;124357;3;5;1;6;2;1;1;6;1;7;156397824;37;2;11;-999;;;;;;11/05/2020 15:19
35;65;100;93;79;100;37;68;100;100;66;100;33;58;100;-999;-999;-999;0;65;100;751423;1;5;7;7;2;6;4;6;3;4;579683241;23;1;11;-999;47;42;34;36;24;11/05/2020 15:19
74;61;100;95;94;74;76;76;76;92;94;83;83;61;100;85;84;100;-999;-999;-999;654213;2;3;3;6;4;5;3;5;1;3;591463278;37;2;11;3;36;34;27;36;25;11/05/2020 15:20
51;100;25;100;100;0;100;100;0;100;100;100;100;100;0;-999;-999;-999;0;100;100;742531;1;2;2;4;1;6;1;1;3;1;416785239;28;1;11;-999;41;33;34;39;20;11/05/2020 15:20
100;100;100;0;100;100;0;100;100;0;50;100;0;100;100;0;100;100;-999;-999;-999;542136;4;4;5;7;7;1;1;1;1;4;567912384;45;1;11;-999;;;;;;11/05/2020 15:20
100;100;71;15;90;32;14;76;85;22;100;19;0;100;0;-999;-999;-999;0;100;100;324157;3;2;3;2;1;3;2;3;2;2;726891435;31;2;11;3;;;;;;11/05/2020 15:20
0;85;100;80;59;33;17;83;100;100;100;100;32;68;34;-999;-999;-999;77;64;100;425137;3;4;5;3;1;4;2;1;3;1;623917854;51;2;11;3;40;35;25;35;23;11/05/2020 15:21
26;74;100;0;100;0;100;99;73;0;53;100;0;100;13;-999;-999;-999;0;62;100;534127;3;4;2;5;2;5;4;1;1;4;542869173;48;2;11;3;;;;;;11/05/2020 15:21
20;62;100;32;23;100;32;57;72;52;14;100;35;36;100;-999;-999;-999;0;83;100;243157;3;2;3;2;3;5;2;2;2;5;386592714;45;1;11;-999;47;40;19;28;29;11/05/2020 15:24
53;52;100;100;100;98;0;100;98;15;100;100;33;79;100;-999;-999;-999;0;100;66;341527;3;1;4;7;7;4;1;2;1;1;582379614;40;2;11;-999;;;;;;11/05/2020 15:24
58;79;88;87;89;51;21;85;98;70;70;93;33;85;85;-999;-999;-999;85;95;97;732145;1;2;2;6;3;2;2;6;5;6;324179856;28;2;11;-999;37;30;24;32;21;11/05/2020 15:24
0;100;100;0;100;100;100;100;0;100;100;76;100;100;0;0;100;100;-999;-999;-999;641532;2;4;1;4;4;7;1;1;1;1;956487123;51;1;11;2;;;;;;11/05/2020 15:25
100;100;17;77;100;67;100;100;0;18;77;76;11;100;37;77;77;77;-999;-999;-999;654213;2;1;1;2;3;2;1;1;1;6;327841695;28;2;11;-999;;;;;;11/05/2020 15:25
33;64;72;100;100;17;68;67;68;28;73;76;60;38;74;-999;-999;-999;17;73;100;752341;1;5;5;4;2;4;2;2;5;4;856142397;31;2;11;3;;;;;;11/05/2020 15:25
0;100;100;100;100;0;0;100;1;87;98;90;0;98;22;-999;-999;-999;0;100;50;723514;1;7;1;6;4;2;2;1;1;1;789425316;57;1;11;3;;;;;;11/05/2020 15:25
75;19;75;100;100;100;80;100;82;0;100;0;0;100;0;-999;-999;-999;50;20;100;214537;3;6;4;7;1;7;1;4;4;4;317658429;32;2;11;-999;39;38;23;38;24;11/05/2020 15:26
76;25;100;70;31;33;19;84;29;0;100;6;0;100;12;-999;-999;-999;87;62;100;135247;3;4;4;7;7;1;7;1;7;7;713962845;20;2;11;-999;26;26;29;40;20;11/05/2020 15:26
0;100;100;30;65;85;73;100;100;100;100;100;76;99;100;-999;-999;-999;0;100;100;324517;3;3;3;5;5;5;3;3;3;2;851734296;34;1;11;-999;34;32;20;33;36;11/05/2020 15:26
63;66;70;64;66;66;63;69;69;65;72;67;66;65;69;64;70;70;-999;-999;-999;213546;4;4;6;4;2;1;1;4;4;4;218365947;20;6;56;-999;;;;;;11/05/2020 15:26
33;100;100;99;96;99;58;57;100;100;100;100;0;100;100;-999;-999;-999;0;52;100;753142;1;5;5;5;7;5;1;5;1;5;987146352;61;1;11;-999;;;;;;11/05/2020 15:26
32;84;100;96;51;100;100;100;0;100;100;100;100;100;100;0;2;100;-999;-999;-999;253146;4;4;4;4;1;4;1;4;1;1;748935162;37;2;11;-999;;;;;;11/05/2020 15:26
32;79;81;81;76;65;97;57;100;69;74;83;65;65;61;75;52;90;-999;-999;-999;631425;2;6;7;7;6;6;1;1;1;1;632541798;43;2;11;-999;;;;;;11/05/2020 15:27
100;100;100;0;100;0;100;100;100;100;100;100;0;100;100;-999;-999;-999;0;100;100;435127;3;7;7;7;7;7;7;4;7;7;841925376;48;1;11;3;;;;;;11/05/2020 15:27
61;21;96;47;46;66;63;41;70;40;26;93;72;69;57;-999;-999;-999;12;69;97;721534;1;5;6;5;2;5;3;4;1;4;928317456;26;1;11;3;46;28;32;36;29;11/05/2020 15:27
79;39;100;97;92;84;51;13;90;98;35;100;94;83;85;97;67;100;-999;-999;-999;145236;4;7;7;4;5;6;3;1;2;4;128465793;43;1;11;3;;;;;;11/05/2020 15:27
9;84;53;65;29;94;25;73;70;100;74;100;22;70;87;-999;-999;-999;3;70;99;251347;3;6;7;7;1;1;1;1;1;1;945832716;59;2;11;3;39;32;24;31;29;11/05/2020 15:27
77;71;60;54;30;99;100;87;33;65;61;96;41;59;100;-999;-999;-999;72;12;100;142357;3;6;5;6;3;6;5;5;5;5;316987254;34;2;11;-999;42;21;21;27;26;11/05/2020 15:27
0;100;100;81;65;100;100;100;26;0;100;84;0;100;75;-999;-999;-999;0;100;100;135247;3;3;1;1;3;3;1;1;1;3;916543278;57;1;11;-999;;;;;;11/05/2020 15:28
76;75;76;100;87;99;100;99;73;47;58;35;76;60;100;95;57;100;-999;-999;-999;654321;2;2;1;5;2;2;1;1;1;2;472138956;48;1;11;-999;40;32;17;36;26;11/05/2020 15:28
45;9;100;100;100;69;81;60;81;78;14;100;100;100;0;58;7;100;-999;-999;-999;645231;2;4;4;7;5;7;1;1;1;1;927358416;40;1;11;-999;33;24;31;33;34;11/05/2020 15:29
22;75;100;42;61;64;78;50;100;84;47;100;16;24;100;67;68;100;-999;-999;-999;615342;2;3;2;1;2;4;4;6;2;4;976835241;20;1;11;-999;;;;;;11/05/2020 15:30
6;84;87;51;52;79;50;57;89;76;70;79;99;100;8;50;50;84;-999;-999;-999;641325;2;4;2;4;5;5;4;2;4;4;958231647;56;1;11;2;;;;;;11/05/2020 15:30
83;59;77;100;83;30;100;100;71;11;86;86;100;87;83;0;100;100;-999;-999;-999;612354;2;5;1;1;5;6;1;2;1;2;314276589;29;2;11;3;;;;;;11/05/2020 15:30
64;38;84;38;27;73;98;96;88;99;100;39;63;39;84;63;25;76;-999;-999;-999;654312;2;1;2;7;3;2;2;1;3;1;857913624;23;1;11;-999;;;;;;11/05/2020 15:31
39;36;98;32;65;69;80;72;99;100;95;72;2;100;36;-999;-999;-999;3;100;98;721345;1;6;2;6;7;4;1;6;4;4;439562871;50;1;11;-999;;;;;;11/05/2020 15:32
76;70;97;100;68;100;84;79;88;99;77;99;99;100;99;100;100;100;-999;-999;-999;623541;2;2;3;6;6;2;6;3;2;5;645891723;37;1;11;3;;;;;;11/05/2020 15:33
15;92;57;32;78;42;100;100;74;100;100;63;73;74;100;-999;-999;-999;1;100;100;534217;3;2;2;2;3;2;1;4;5;3;485297361;22;1;56;3;;;;;;11/05/2020 15:33
0;99;100;0;99;0;50;65;79;87;89;100;8;58;58;100;100;100;-999;-999;-999;612354;2;1;1;1;1;1;1;1;3;3;571369284;54;2;11;-999;;;;;;11/05/2020 15:33
91;78;61;70;36;35;92;80;10;72;38;76;0;100;0;-999;-999;-999;76;32;74;451237;3;3;2;3;3;2;3;5;7;5;862514937;21;2;56;3;;;;;;11/05/2020 15:33
100;89;68;18;39;100;79;69;78;70;33;100;100;100;0;0;100;100;-999;-999;-999;342156;4;1;1;7;1;5;1;2;1;1;583249167;26;1;11;-999;;;;;;11/05/2020 15:33
0;100;100;100;100;0;100;100;100;100;0;100;0;0;100;0;100;100;-999;-999;-999;153246;4;4;4;7;6;6;1;2;2;1;643592718;23;1;11;-999;;;;;;11/05/2020 15:34
15;82;76;100;79;61;79;74;73;100;78;72;0;100;3;-999;-999;-999;0;100;100;243157;3;4;4;7;5;6;3;6;6;4;472618593;19;2;56;3;;;;;;11/05/2020 15:34
25;31;100;100;93;43;71;64;100;84;28;95;44;33;100;-999;-999;-999;1;100;100;423517;3;3;3;6;5;5;1;4;1;2;145928637;40;1;11;-999;42;36;30;37;26;11/05/2020 15:34
43;100;49;0;100;0;100;100;0;100;100;23;0;100;0;100;100;52;-999;-999;-999;423156;4;4;1;1;1;1;1;1;1;7;876142359;36;2;11;-999;;;;;;11/05/2020 15:35
0;74;100;100;100;28;3;100;42;75;74;100;27;78;100;-999;-999;-999;3;96;95;735124;1;1;1;5;4;1;1;1;7;4;761852394;29;1;11;-999;;;;;;11/05/2020 15:35
29;56;37;35;59;41;72;75;87;64;54;86;61;42;62;69;36;86;-999;-999;-999;651423;2;4;3;5;6;4;3;5;3;5;948356712;26;1;11;-999;;;;;;11/05/2020 15:35
100;38;100;95;91;95;94;95;96;100;48;100;3;100;60;-999;-999;-999;0;100;99;341257;3;7;7;7;5;7;1;5;1;1;897154362;28;2;11;2;;;;;;11/05/2020 15:35
69;33;100;100;71;59;100;68;100;22;78;100;100;67;34;-999;-999;-999;0;71;100;725134;1;6;7;6;6;7;1;1;2;2;384251697;26;1;11;-999;;;;;;11/05/2020 15:36
0;100;100;12;100;67;85;100;100;26;100;100;20;100;85;100;100;100;-999;-999;-999;342516;4;6;2;2;6;3;1;6;6;4;573491826;36;1;11;-999;;;;;;11/05/2020 15:36
33;76;66;77;64;66;100;100;0;38;66;62;23;40;65;98;93;100;-999;-999;-999;652341;2;2;1;6;4;4;3;5;1;6;435962817;35;1;11;-999;;;;;;11/05/2020 15:36
22;82;80;0;100;0;0;92;24;9;95;6;100;100;0;74;66;100;-999;-999;-999;615243;2;2;1;1;3;1;1;1;1;2;527413689;22;1;11;3;;;;;;11/05/2020 15:36
100;89;100;88;88;53;66;50;19;100;100;100;17;57;46;82;82;100;-999;-999;-999;634152;2;6;5;6;1;5;1;1;5;6;891627534;27;1;11;3;;;;;;11/05/2020 15:36
0;100;78;0;100;16;100;100;1;45;42;14;100;100;52;-999;-999;-999;0;100;100;754312;1;4;2;7;7;4;1;1;1;1;483592671;45;1;11;3;;;;;;11/05/2020 15:36
63;72;73;60;15;70;62;26;91;100;100;24;33;28;100;-999;-999;-999;67;35;100;314527;3;5;5;6;5;6;4;4;2;6;394576281;31;1;11;-999;39;25;21;25;29;11/05/2020 15:37
0;100;0;100;100;1;0;69;100;100;100;45;100;100;0;0;71;100;-999;-999;-999;631254;2;4;1;3;4;1;2;3;7;2;152798364;42;1;11;-999;;;;;;11/05/2020 15:37
100;100;1;0;100;2;100;100;0;4;100;1;0;100;0;100;4;100;-999;-999;-999;612435;2;1;7;7;7;7;1;1;7;7;461239578;24;2;11;-999;;;;;;11/05/2020 15:37
25;90;64;39;79;57;36;80;72;100;91;73;70;74;67;40;40;75;-999;-999;-999;435216;4;6;5;6;6;5;3;3;1;4;879134562;26;6;178;3;;;;;;11/05/2020 15:37
58;26;100;69;37;81;79;73;92;29;18;78;19;61;100;-999;-999;-999;37;24;100;732514;1;2;4;3;2;3;4;4;6;5;157943682;19;4;11;-999;42;23;13;29;26;11/05/2020 15:38
19;100;24;100;100;32;17;81;83;72;19;84;100;82;56;-999;-999;-999;0;99;22;523147;3;2;1;4;4;3;1;1;1;2;263971845;27;1;11;3;;;;;;11/05/2020 15:38
25;74;23;9;82;23;19;82;29;24;73;22;79;78;21;-999;-999;-999;71;37;24;732415;1;2;4;6;4;2;5;2;5;5;893762415;26;2;236;-999;38;30;26;34;15;11/05/2020 15:39
28;78;79;61;0;73;73;74;62;69;71;100;82;59;67;78;47;100;-999;-999;-999;631254;2;2;2;5;5;5;2;5;1;2;765124938;21;1;11;-999;;;;;;11/05/2020 15:39
32;39;85;87;64;31;100;97;37;44;48;71;100;97;24;-999;-999;-999;63;43;100;735412;1;6;2;5;6;5;2;6;6;3;497632851;19;2;56;3;;;;;;11/05/2020 15:39
0;100;100;18;19;88;99;99;29;51;53;100;0;100;0;-999;-999;-999;1;100;100;241537;3;6;4;7;3;7;1;2;4;1;793125648;60;1;11;-999;;;;;;11/05/2020 15:39
100;69;100;0;100;0;100;70;51;100;100;100;100;100;0;-999;-999;-999;51;100;100;324157;3;1;1;1;3;1;1;1;6;1;284571369;23;2;11;3;;;;;;11/05/2020 15:40
55;63;100;100;100;0;28;64;34;59;40;100;100;100;100;-999;-999;-999;0;100;100;715243;1;1;4;7;7;6;4;1;2;2;568917432;27;1;11;-999;;;;;;11/05/2020 15:41
68;69;100;94;100;65;75;36;100;29;74;61;0;100;29;97;100;100;-999;-999;-999;642135;2;7;5;4;1;5;1;6;1;3;793852461;25;1;11;-999;;;;;;11/05/2020 15:41
42;46;100;0;68;0;100;100;0;62;41;100;0;100;0;-999;-999;-999;0;100;23;124357;3;2;2;6;1;5;1;5;4;2;152367849;26;1;11;-999;36;25;27;28;35;11/05/2020 15:41
